MIKK_11-1_A3_381	97366	424633	18.66	0.0136143
MIKK_11-1_A3_382	88850	425399	19.1169	0.012255
MIKK_11-1_A3_383	94442	418518	18.7387	0.0133699
MIKK_11-1_A3_384	102049	573192	19.8861	0.0102658
MIKK_11-1_A3_385	92818	422300	18.868	0.0129779
MIKK_11-1_A3_386	138400	529709	18.0101	0.0158121
MIKK_11-1_A3_387	258730	1181609	18.8864	0.0129228
MIKK_11-1_A3_388	192596	843472	18.6807	0.0135499
MIKK_11-1_A3_389	110389	504841	18.8932	0.0129027
MIKK_11-1_A3_390	115068	474328	18.3811	0.0145174
MIKK_11-1_A3_391	86541	421440	19.1994	0.0120244
MIKK_11-1_A3_392	122251	658343	19.6846	0.0107534
MIKK_11-1_A3_393	192823	872775	18.8426	0.0130538
MIKK_11-1_A3_394	122803	551120	18.8008	0.0131802
MIKK_11-1_A3_395	85638	416824	19.1968	0.0120315
MIKK_11-1_A3_396	78421	418088	19.6363	0.0108734
MIKK_11-1_A3_397	96561	411155	18.5418	0.01399
MIKK_11-1_A3_398	84961	418701	19.2571	0.0118656
MIKK_11-1_A3_399	84495	417693	19.2721	0.0118248
MIKK_11-1_A3_400	139017	634147	18.8807	0.0129398
MIKK_11-1_A3_401	76410	414774	19.7228	0.0106592
MIKK_11-1_A3_402	144258	606622	18.48	0.0141906
MIKK_11-1_A3_403	114445	408791	17.6604	0.0171382
MIKK_11-1_A3_404	84570	407900	19.1527	0.0121544
MIKK_11-1_A3_405	93901	475175	19.3852	0.0115207
MIKK_11-1_A3_406	97596	401177	18.3671	0.0145642
MIKK_11-1_A3_407	123867	675883	19.7476	0.0105983
MIKK_11-1_A3_408	77240	403919	19.5436	0.0111082
MIKK_11-1_A3_409	76301	399910	19.5544	0.0110804
MIKK_11-1_A3_410	83074	423591	19.4219	0.0114239
MIKK_11-1_A3_411	120522	525751	18.6613	0.0136105
MIKK_11-1_A3_412	121864	532521	18.6697	0.0135839
MIKK_11-1_A3_413	106591	492038	18.9388	0.0127679
MIKK_11-1_A3_414	92423	399336	18.6141	0.0137591
MIKK_11-1_A3_415	98466	397458	18.2766	0.0148711
MIKK_11-1_A3_416	233018	1047440	18.8087	0.0131561
MIKK_11-1_A3_417	83900	398266	19.0751	0.0123735
MIKK_11-1_A3_418	74515	402380	19.6977	0.0107208
MIKK_11-1_A3_419	83678	394430	19.0408	0.0124714
MIKK_11-1_A3_420	113195	521461	18.9289	0.0127972
MIKK_11-1_A3_421	303736	1603168	19.5882	0.0109946
MIKK_11-1_A3_422	224747	980273	18.6606	0.0136127
MIKK_11-1_A3_423	281065	1138793	18.2953	0.014807
MIKK_11-1_A3_424	110648	468851	18.5178	0.0140678
MIKK_11-1_A3_425	182946	841047	18.9188	0.012827
MIKK_11-1_A3_426	80492	393964	19.2238	0.0119569
MIKK_11-1_A3_427	81534	392046	19.1377	0.0121964
MIKK_11-1_A3_428	91592	391525	18.5611	0.0139279
MIKK_11-1_A3_429	251940	1117199	18.7419	0.01336
MIKK_11-1_A3_430	122754	568853	18.9578	0.0127123
MIKK_11-1_A3_431	75980	386300	19.4079	0.0114607
MIKK_11-1_A3_432	112980	452764	18.2406	0.0149949
MIKK_11-1_A3_433	118552	472041	18.2084	0.0151065
MIKK_11-1_A3_434	87125	385786	18.7348	0.013382
MIKK_11-1_A3_435	94732	390848	18.3855	0.0145026
MIKK_11-1_A3_436	171284	748398	18.6692	0.0135856
MIKK_11-1_A3_437	236668	1050202	18.7453	0.0133496
MIKK_11-1_A3_438	86846	382441	18.7078	0.0134656
MIKK_11-1_A3_439	86620	428323	19.2735	0.0118209
MIKK_11-1_A3_440	132364	611542	18.9431	0.0127554
MIKK_11-1_A3_441	88883	382801	18.5981	0.0138098
MIKK_11-1_A3_442	126817	545149	18.5888	0.0138393
MIKK_11-1_A3_443	126964	649091	19.4346	0.0113905
MIKK_11-1_A3_444	76228	383278	19.3542	0.0116032
MIKK_11-1_A3_445	136033	650021	19.1073	0.0122821
MIKK_11-1_A3_446	89432	380481	18.5377	0.0140034
MIKK_11-1_A3_447	163624	773708	19.0562	0.0124273
MIKK_11-1_A3_448	89646	379601	18.5144	0.0140786
MIKK_11-1_A3_449	66294	379551	19.9772	0.0100526
